chr1	759034.0	chr7	47008712.0
chr1	770767.0	chr1	2170386.5
chr1	826214.0	chr4	92179534.0
chr1	944490.0	chr1	3770085.0
chr1	957835.0	chr1	971590.0
chr1	1071992.5	chr7	1549576.0
chr1	1134135.0	chr1	1203261.5
chr1	1160224.0	chr5	117298085.0
chr1	1209990.5	chr15	73785326.5
chr1	1328907.5	chr7	1674846.0
chr1	1358306.0	chr1	2317330.0
chr1	1463461.0	chr1	3224305.0
chr1	1489385.0	chr1	1617200.5
chr1	1528630.0	chr9	81281444.5
chr1	1614267.0	chr1	17635899.0
chr1	1648900.0	chr1	240658128.5
chr1	1692518.5	chr1	1764645.0
chr1	1745095.5	chr1	2214455.5
chr1	1787366.5	chr1	222232586.0
chr1	1850104.0	chr17	73080823.5
chr1	1875843.0	chr9	82147616.5
chr1	1936277.5	chr1	2945281.0
chr1	2123771.5	chr1	9217763.5
chr1	2125497.5	chrX	122929391.5
chr1	2147456.0	chr1	2160749.5
chr1	2270361.0	chr1	5975660.0
chr1	2339660.0	chr9	110893328.5
chr1	2372200.5	chr1	3662857.0
chr1	2383415.5	chr1	31316147.0
chr1	2543964.0	chr1	6952908.0
chr1	2551905.5	chr1	3634981.5
chr1	2563182.5	chr1	25577125.0
chr1	2736982.0	chr1	2760268.0
chr1	2757023.5	chr1	4829383.5
chr1	2828527.5	chr1	245864638.0
chr1	2865186.0	chr17	3220613.5
chr1	2873261.0	chr7	157703504.5
chr1	2880914.0	chr1	28495530.5
chr1	2916101.0	chr1	3689829.5
chr1	2930428.5	chr17	72681301.0
chr1	2964362.5	chr1	2970715.5
chr1	2996596.0	chr1	3258108.5
chr1	3014822.5	chr1	3144732.5
chr1	3080205.5	chr17	72692108.5
chr1	3099615.5	chr1	3440389.0
chr1	3109543.0	chr1	246560687.0
chr1	3131364.0	chr1	4080871.0
chr1	3153887.0	chr1	4645309.0
chr1	3242252.5	chr1	29408668.5
chr1	3256914.0	chr1	29825275.0
chr1	3320614.5	chr1	5617322.0
chr1	3360184.0	chr1	4923831.5
chr1	3404577.0	chr9	81814130.5
chr1	3404683.5	chr21	44754997.0
chr1	3410820.0	chr1	3475355.0
chr1	3419982.5	chr1	3601686.0
chr1	3428021.0	chr21	44929739.5
chr1	3521475.5	chr1	4346402.5
chr1	3563983.5	chr15	20558827.0
chr1	3613372.0	chr1	3620873.5
chr1	3686452.5	chr9	82211224.5
chr1	3716528.0	chr1	4622219.0
chr1	3717575.5	chr1	34327105.5
chr1	3781996.5	chr1	3784779.5
chr1	3787873.0	chr1	5726575.0
chr1	4019901.5	chr1	29173979.0
chr1	4026804.0	chr12	118664074.5
chr1	4080140.5	chr1	5411024.0
chr1	4129209.5	chr1	4285146.0
chr1	4132093.5	chr1	4395708.0
chr1	4149992.5	chr1	31063124.5
chr1	4165219.0	chr1	246428460.0
chr1	4188828.5	chr1	10939603.0
chr1	4192322.0	chr1	5450660.0
chr1	4202206.5	chr1	30176580.5
chr1	4233547.0	chr1	5126801.5
chr1	4264634.5	chr1	4275319.0
chr1	4295708.5	chr1	4362934.0
chr1	4297392.5	chr1	42592184.5
chr1	4325560.0	chr1	18218852.5
chr1	4432070.5	chr1	14790533.5
chr1	4436949.5	chr1	37801496.5
chr1	4476266.0	chr1	4488679.5
chr1	4733827.0	chr1	5576532.0
chr1	4734765.0	chr1	20185815.5
chr1	4734939.0	chr1	184504319.0
chr1	4766304.0	chr1	5421289.5
chr1	4804127.5	chr1	18267480.5
chr1	4809577.0	chr3	192009760.5
chr1	4871750.0	chr1	244218756.5
chr1	4903169.5	chr17	13165111.5
chr1	4941775.5	chr1	4945053.0
chr1	4943702.0	chr1	5297473.0
chr1	4982015.0	chr1	5825286.5
chr1	5031464.5	chr1	5031827.5
chr1	5097429.5	chr1	5214180.5
chr1	5102480.5	chr7	157296707.5
chr1	5130309.5	chr7	157975636.0
chr1	5137077.0	chr3	7347454.0
chr1	5186092.0	chr1	42922284.5
chr1	5325822.5	chr17	14543313.5
chr1	5336321.5	chr1	5692110.5
chr1	5428178.0	chr1	18348669.5
chr1	5431747.5	chr1	247474675.0
chr1	5443964.5	chr3	2307432.5
chr1	5472002.0	chr1	5746338.5
chr1	5552859.5	chr1	30211747.5
chr1	5568681.5	chr1	5739776.5
chr1	5584986.5	chr1	5737795.5
chr1	5588066.5	chr1	5596447.5
chr1	5622016.0	chr1	20617512.0
chr1	5622087.5	chr1	5640842.5
chr1	5641467.5	chr1	30118534.0
chr1	5643253.5	chr1	5646846.5
chr1	5653405.5	chr1	5654152.0
chr1	5666729.0	chr1	247683773.5
chr1	5677584.5	chr1	5701195.5
chr1	5738961.5	chr1	5785652.0
chr1	5743016.5	chr1	18883891.5
chr1	5747872.0	chr1	30217458.5
chr1	5767376.5	chr7	158321857.5
chr1	5917211.0	chr1	18854903.0
chr1	5933566.0	chr1	19514372.0
chr1	5948466.5	chr1	39421944.5
chr1	5997539.5	chr1	6088886.5
chr1	6028659.5	chr1	18869980.5
chr1	6035776.5	chr1	156448865.5
chr1	6061698.5	chr1	6313107.5
chr1	6073214.5	chrX	36273661.5
chr1	6098881.5	chr1	155391972.0
chr1	6137630.0	chrX	36671373.0
chr1	6150910.5	chr1	6271891.5
chr1	6207416.5	chr1	11198232.0
chr1	6217820.0	chr9	77501844.0
chr1	6231223.5	chr7	103414921.0
chr1	6232993.5	chr1	6252552.5
chr1	6308833.5	chr1	6372664.0
chr1	6352019.5	chr1	6394829.0
chr1	6362546.5	chr1	17975154.0
chr1	6498336.5	chr1	155283385.0
chr1	6535427.0	chr14	35525605.0
chr1	6538398.0	chr1	6538510.0
chr1	6545756.0	chr1	155401216.0
chr1	6547141.5	chr1	6604772.5
chr1	6582108.5	chr3	197497389.5
chr1	6613243.5	chr1	6653345.5
chr1	6641175.0	chr1	7818460.5
chr1	6683826.0	chr1	6738587.5
chr1	6766907.0	chr1	6871248.0
chr1	6767726.5	chr17	33676949.0
chr1	6809350.5	chr3	74934047.0
chr1	6832153.0	chr9	33607046.5
chr1	6851761.0	chr1	6870070.0
chr1	6870942.0	chr1	17288218.5
chr1	6872486.0	chr17	28575560.0
chr1	6877983.5	chr4	103570022.5
chr1	6898158.5	chr1	8316907.0
chr1	6908751.0	chr1	7418160.5
chr1	6921345.0	chr1	7279037.0
chr1	6939482.5	chr1	7709583.5
chr1	6968987.5	chr1	8142195.5
chr1	7030027.5	chr1	7058414.5
chr1	7067206.5	chr4	97088341.5
chr1	7100348.5	chr1	7413267.0
chr1	7108633.5	chr1	7634103.0
chr1	7120404.0	chr1	7564709.0
chr1	7201558.5	chr1	17613907.0
chr1	7233486.5	chr4	103766627.0
chr1	7248144.0	chr1	7258179.0
chr1	7335535.0	chr1	7342084.0
chr1	7347793.0	chr1	7718123.5
