chr1	124917.5	chr7	1422465.5
chr1	758417.0	chr1	3772413.0
chr1	830523.0	chr11	125322814.0
chr1	834838.0	chr2	227115706.0
chr1	992512.0	chr1	1218964.5
chr1	1001739.0	chr1	1170006.0
chr1	1036994.5	chr1	1127602.5
chr1	1108847.5	chr1	10393365.5
chr1	1197728.0	chr1	1515112.0
chr1	1225995.5	chr2	236842751.5
chr1	1538244.5	chr1	28955029.0
chr1	1543294.0	chr1	33383432.5
chr1	1718731.0	chr18	14028368.0
chr1	1758193.5	chr1	1800367.0
chr1	1759395.0	chr1	17336318.5
chr1	1798287.0	chr1	45177631.0
chr1	1957182.0	chr1	13999509.0
chr1	1992049.0	chr1	13956902.5
chr1	2009236.5	chr1	2027538.0
chr1	2137945.0	chr1	2146740.5
chr1	2154116.0	chr14	89843547.0
chr1	2236274.0	chr1	2240126.0
chr1	2394256.5	chr1	2488613.5
chr1	2500756.0	chr2	232387233.0
chr1	2548760.0	chr1	2553927.5
chr1	2577150.5	chr1	3234955.5
chr1	2707539.0	chr17	38814131.0
chr1	2797293.0	chr1	3475574.5
chr1	2864587.5	chr2	238407023.0
chr1	2916062.5	chr1	2922388.5
chr1	2967235.5	chr1	7655028.5
chr1	2968772.5	chr2	7080567.0
chr1	2973627.0	chr1	3471532.0
chr1	3128870.0	chr12	133160544.0
chr1	3134257.5	chr1	15173208.0
chr1	3175339.5	chr1	15310421.0
chr1	3184414.0	chr1	15296199.5
chr1	3222417.0	chr1	3430218.0
chr1	3233509.5	chr1	3288772.0
chr1	3237412.5	chr1	3446974.5
chr1	3326044.0	chr1	3337809.0
chr1	3393534.0	chr1	224508713.0
chr1	3411847.0	chr1	3419982.5
chr1	3451139.5	chr1	3536492.5
chr1	3471204.0	chr1	3562393.0
chr1	3511750.5	chr6	37553284.0
chr1	3545026.0	chr1	16533971.5
chr1	3574246.0	chr1	8115281.5
chr1	3589182.0	chr1	5762330.0
chr1	3591924.0	chr14	103041687.5
chr1	3641463.0	chr1	3656388.0
chr1	3666508.0	chr14	77582323.0
chr1	3746744.0	chr6	37929708.5
chr1	3810175.0	chr1	6308927.0
chr1	3822259.5	chr2	1924191.0
chr1	4027768.5	chr1	4030773.0
chr1	4038970.5	chr1	7053198.0
chr1	4042438.5	chr1	4082434.0
chr1	4167677.5	chr1	4174867.5
chr1	4232260.0	chr1	5248981.5
chr1	4233771.5	chr1	5194450.5
chr1	4235671.5	chr1	5240387.0
chr1	4236988.0	chr1	4611473.0
chr1	4276654.0	chr1	4630129.0
chr1	4281627.0	chr1	230496592.5
chr1	4321871.0	chr1	60901347.0
chr1	4343438.0	chr1	4354010.0
