chr1	785638.0	chr1	921569.5
chr1	808794.5	chr16	9228663.0
chr1	830274.0	chr1	44243862.0
chr1	1062049.5	chr3	184717909.5
chr1	1104307.0	chr1	27605909.5
chr1	1106890.5	chr5	194128.0
chr1	1220891.5	chr1	3450779.0
chr1	1249223.5	chr12	121456333.0
chr1	1254693.0	chr19	1188725.0
chr1	1340138.5	chr9	132300514.0
chr1	1349317.0	chr1	231655505.0
chr1	1423531.0	chr1	226282791.0
chr1	1441329.5	chr1	1802997.5
chr1	1517976.0	chr1	1863987.5
chr1	1524713.0	chr1	1961129.5
chr1	1664071.5	chr1	2238045.5
chr1	1826841.0	chr1	7327544.5
chr1	1857268.5	chr1	85176050.5
chr1	1885083.0	chr14	50081227.0
chr1	1911972.5	chr1	65285218.5
chr1	1942843.0	chr1	2039064.0
chr1	1951647.0	chr1	1975865.5
chr1	1957192.5	chr1	2084571.0
chr1	2013638.0	chr1	3230077.5
chr1	2048266.5	chr1	2060194.5
chr1	2245535.5	chr1	43734920.5
chr1	2251554.5	chr1	3465703.5
chr1	2252975.0	chr1	15525909.5
chr1	2268005.5	chr1	2272565.0
chr1	2308303.0	chr9	131138925.5
chr1	2320877.5	chr1	2328398.5
chr1	2418867.5	chr1	2944372.0
chr1	2444547.5	chr1	37440139.0
chr1	2460360.0	chr1	81523981.0
chr1	2529851.0	chr1	16928996.5
chr1	2533200.0	chr1	93236532.5
chr1	2554579.5	chr1	38390438.5
chr1	2717150.0	chr10	24712966.5
chr1	2717197.0	chr1	3323304.0
chr1	2752018.5	chr1	75683654.0
chr1	2773330.0	chr1	3776841.0
chr1	2780189.5	chr1	2789962.0
chr1	2791453.5	chr1	4832170.0
chr1	2818441.5	chr1	3314972.0
chr1	2908253.5	chr1	2916462.0
chr1	2920759.5	chr1	37201058.0
chr1	2937165.5	chr1	109559888.0
chr1	2971367.5	chr1	3001334.5
chr1	2971854.0	chr1	2973190.0
chr1	3044126.0	chr14	104578360.5
chr1	3117711.5	chr1	4635716.0
chr1	3144777.5	chr1	17680217.5
chr1	3152164.0	chr1	37447132.5
chr1	3160431.0	chr1	21799766.5
chr1	3179058.0	chr1	3237605.0
chr1	3200502.5	chr1	4485869.5
chr1	3272418.5	chr22	46051872.0
chr1	3275262.5	chr1	12585681.0
chr1	3340426.0	chr1	3350697.0
chr1	3354836.0	chr1	3543310.0
chr1	3356032.0	chr1	190025352.5
chr1	3404811.0	chr1	3406591.5
chr1	3422160.0	chr2	193310542.0
chr1	3423111.0	chr1	243388193.5
